N§rªšÚºŠrª‚j																							
1.34	9.00	16.53	49.80	1375.00	18.00	58.76	4.44	4.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.40	14.70	0.00	0.96	1.00	1.53	1.84	71.41
1.36	5.75	21.70	49.41	1400.00	16.00	58.76	4.44	7.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.40	14.70	0.00	0.00	0.00	1.74	1.84	71.41
1.38	5.75	22.17	49.41	1500.00	16.00	59.43	5.00	11.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.40	14.70	0.00	0.00	0.00	1.76	1.83	71.41
1.40	6.37	21.70	49.41	1675.00	22.00	59.43	7.78	15.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.40	14.70	0.00	2.62	3.00	1.70	1.84	71.41
1.43	7.12	19.82	49.41	1600.00	24.00	59.43	7.78	18.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.40	14.70	0.00	1.61	2.00	1.43	1.82	71.40
1.45	7.12	20.29	48.63	1650.00	24.00	59.43	7.78	22.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.40	14.70	0.00	2.15	2.00	1.74	1.82	71.40
1.47	6.75	20.76	48.63	1700.00	24.00	59.43	8.33	24.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.40	14.70	0.00	1.55	2.00	1.81	1.82	71.39
1.49	6.62	22.17	48.63	1725.00	24.00	59.43	8.33	27.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.40	14.70	0.00	1.40	1.00	1.69	1.81	71.39
1.52	6.62	22.64	48.63	1750.00	24.00	60.00	8.33	29.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.40	14.70	0.00	2.12	2.00	1.78	1.82	71.38
1.54	6.12	24.05	49.02	1575.00	10.00	60.00	0.00	31.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.40	14.70	0.00	3.95	4.00	1.93	1.82	71.38
1.56	3.37	22.64	49.41	1050.00	6.00	60.00	0.00	31.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.40	14.70	0.00	3.53	4.00	1.71	1.78	71.38
1.58	3.37	22.64	49.02	1000.00	6.00	60.00	0.00	30.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.40	14.70	0.00	3.60	4.00	1.81	1.76	71.38
1.60	3.50	21.23	48.23	975.00	6.00	61.11	0.00	29.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.40	14.70	0.00	4.77	5.00	1.23	1.71	71.38
1.63	3.62	14.18	48.23	1125.00	8.00	61.11	0.00	25.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.40	14.70	0.00	2.30	2.00	0.87	1.64	71.38
1.65	6.50	22.64	48.23	1475.00	16.00	61.11	7.78	23.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.40	14.70	0.00	4.35	4.00	1.74	1.63	71.37
1.67	7.62	21.70	48.23	1750.00	28.00	61.11	9.44	24.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.40	14.70	0.00	1.81	2.00	1.66	1.64	71.37
1.69	7.37	22.64	48.23	1800.00	28.00	62.22	9.44	27.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.70	0.00	1.54	2.00	2.01	1.66	71.36
1.72	7.00	23.58	48.23	1825.00	28.00	62.22	9.44	30.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.70	0.00	2.05	2.00	1.95	1.67	71.36
1.74	6.75	24.52	48.23	1875.00	28.00	62.22	9.44	33.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.70	0.00	4.39	4.00	2.00	1.69	71.35
1.76	7.75	22.17	48.63	1750.00	28.00	62.22	9.44	34.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.70	0.00	3.24	3.00	1.88	1.72	71.35
1.78	7.62	22.17	49.41	1750.00	28.00	63.33	9.44	37.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.70	0.00	4.08	4.00	2.10	1.74	71.34
1.80	7.25	22.64	49.41	1775.00	28.00	63.33	9.44	39.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.70	0.00	3.39	3.00	1.87	1.74	71.34
1.83	7.12	22.64	50.20	1775.00	28.00	63.33	9.44	40.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.70	0.00	4.67	5.00	1.88	1.76	71.34
1.85	7.37	23.11	49.80	1800.00	28.00	63.33	9.44	42.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.70	0.00	3.82	4.00	1.71	1.75	71.33
1.87	7.12	23.58	49.80	1800.00	28.00	64.44	9.44	43.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.70	0.00	3.47	3.00	1.48	1.73	71.33
